"494","1,5,4,2,9,9,9;3","6"
"494","4,4,4;3","0"
"494","3,7,8,1,1,5;2","0"
"494","1,3,5,2,4,6;2","0"
"494","6,2,5;100","0"
"494","9,3,1,2,6,3;3","0"
"494","4;7","0"
"494","16;6","0"
"494","467;6","0"
"494","1;1","1"
"494","1,3,5,2,7,5;1;5","4"
"494","1,1,1,1;1;1","0"
"494","4,2,1,4,3,4,5,8,15;3","0"
"494","7,4,5,1,8,12,4,7;5","0"
"494","1,5;1","0"
"494","5,2,4,3,0,5,0,7,2;3","0"
"494","0,0;5","0"
"494","7,3,4,9,2,3,6,2,2,3,7,0;1","0"
"494","165462;60","0"
"494","238182;5","0"
"494","3;5","0"
"494","1;12","0"
"494","12;6","0"
"494","25;30","0"
"494","2,1,1,1,3,4,1;2","0"
"494","2,1,1,2;2","3"
"494","1,1,1;10","0"
"494","1,2,1,2,3,1;3","0"
"494","5,8,8,5;2","0"
"494","0,0,0,1,0,1,0,1,1,0,0,1;2","0"
"494","1,0;1","2"
"494","1;2;3","0"
"494","2;5;10","0"
"494","2,3,4,5;1","0"
"494","2,4,-2;5","0"
"494","1,-2,3,4,-10,12;16","1"
"494","1;1","1"
"494","5;3;1,4,3,2;2,6,3,1","0"
"494","2;4;1;3","0"
"494","0,1,4,6,7,10;3","0"
"494","4,5,6,7,8,9;2","0"
"494","2,2,3,-1;0;1","2"
"494","1,2,-1;0;2","2"
"494","4,2,1,2,3,3,2,4,1;4","44"
"494","1,1,2,2;2","3"
"494","1,1,3,2,2,2,3,3;4","0"
"494","1,2,3,1;3","2"
"494","5,1,1;10","0"
"494","1,3,4,3,1;6","2"
"494","6,5,6,5,8;7","0"
"494","2;5","0"
"494","5;3","0"
"494","3;5;3,0,2,6,8,1,7,9,4,2,5,5,0","0"
"494","1;4;0,1,2","0"
"494","6;2;4","0"
"494","4;1;3","0"
"494","1001010;5","0"
"494","00101001;1","0"
"494","2,1,4,3,5;10","0"
"494","1,1,1;5","0"
"494","3,6,1,2,5;2","0"
"494","1,2,3;1","0"
"494","2,2,4,5;0","0"
"494","12;5","0"
"494","-10;4","0"
"494","00000000;3","0"
"494","1,5,10,11,12,18,20,25,30,32;10","11"
"494","10,11,1,1;2","0"
"494","2;9;4,6","0"
"494","6;8;7,6,8","0"
"494","20;10;5","0"
"494","5;10;10","0"
"494","4;6;0,0,1,1,2,3;0,1,2,2,1,4","0"
"494","3;3;1,1;0,1,1,0,2,1,1,2","1"
"494","2,3,3,2,2;2;2","6"
"494","1,2,3,4;4;1","2"
"494","123;3","0"
"494","1231;1","0"
"494","551;5","0"
"494","1,3,1,1;7;6;12;1","0"
"494","2,4,5,3;10;5;2;6","1"
"494","0,4;5","0"
"494","6,3,3,2;2","2"
"494","10;7","0"
"494","3;4","0"
"494","3,4,9,1,3,9,5;9;1","0"
"494","2,2,2,2,2;2;2","10"
"494","1,100,200,1,100;1","0"
"494","2,2,2,2,3;2","0"
"494","10110101;2;2","0"
"494","11111;2;3","0"
"494","1,4,25,10,25;2","0"
"494","5,6;6","0"
"494","1,2,3,4,5;2","0"
"494","1,2,3,4;5","0"
"494","2,3,3,4;5;4","0"
"494","1,10,2,2,3,4;6;5","3"
"494","1,2,3;5","0"
"494","2;1","0"
"494","1,2,3,4,5,6;3","5"
"494","1,3,10,4,7,1;9","0"
"494","2;3","0"
"494","10;10","1"
"494","3,1,2,2,2,1,3;2","17"
"494","1,2,3,4;1","0"
"494","5,3,6,1,12;3","2"
"494","2,7,9;4","1"
"494","1;2;1;600","0"
"494","0;1;2;76","0"
"494","9,12,5,10,14,3,10;10","0"
"494","-3,4,3,2;2","2"
"494","1;1","1"
"494","1,-3,4;1;6","0"
"494","3,-4,5,1,-2;-4;5","0"
"494","4,-7,2;3;6","0"
"494","5,4,3,2,1;1","3"
"494","4,1,5,2,6,2;2","5"
"494","4,1,5,2,6,2;3","0"
"494","2,8,6,3,8,6;5;4","5"
"494","0,9,4,1,5,7,6,2,7,4,10,9;5;4","0"
"494","0,3,6,4,8,5;3;2","0"
"494","2,2,3,3;5;5","0"
"494","2,2,3,3;3;4","0"
"494","5;10;8","0"
"494","1;4","0"
"494","2;11","0"
"494","371;375","0"
"494","2,1;2;1","0"
"494","7,4,3,9,1,8,5,2,6;3","23"
"494","100000;0","0"
"494","8;100000","0"
"494","1,2,5,2,3;2","0"
"494","1,2,5,2,3;3","4"
"494","1,2,5,2,3;5","2"
"494","5,3,3,3,5,6,2;2","0"
"494","1,1,1,1,1;0","0"
"494","1,2,3,4,5,6;2","0"
"494","2,1,3,3;2","0"
"494","-1,-2,3,4;3","0"
"494","3,4,3,3;2","0"
"494","2;5","0"
"494","3;7","0"
"494","7;17","0"
"494","1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0;4;3","0"
"494","1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1;2;2 ","16384"
"494","2,3,2;2","0"
"494","5,1,1,1;0","0"
"494","1;2;5;8, 2, 6, 7","0"
"494","0;0;5;26","2"
"494","1;100000","0"
"494","2,4,12;2;12","0"
"494","3,5,7;0;-4","0"
"494","2,8,16;0;1","0"
"494","1,2,1,2,1,3,1,4;1","31"
"494","10,1000;5","0"
"494","2,4,6,8;2","0"
"494","1,5,2,3;1","2"
"494","1,2,3,4;2","2"
"494","3,2,4,3;4;2","1"
"494","1,5,6;3;4","0"
"494","1,2,3,4;6;4","1"
"494","2,-1,2;3","1"
"494","0,0,0;1","0"
"494","22,4,-25,-20,-15,15,-16,7,19,-10,0,-13,-14;-33","0"
"494","777,7,77,77;7777","0"
"494","123,4,12,34;1234","0"
"494","1,1,1;11","0"
"494","1,2,3,4;2;2","2"
"494","1,2,3;1;3","0"
"494","1,2;1;1","1"
"494","1,2,2,1;1","0"
"494","1,3;3","0"
"494","3,2,1,5,4;2","0"
"494","1,2,3;3","0"
"494","3,1,3,1,1;8","0"
"494","1,2,3,4,5;15","1"
"494","3,6,7,10;4","0"
"494","2,21,12,1;3","0"
"494","0,0;2","0"
"494","90;1","0"
"494","9,4,1,7;2","0"
"494","1,2,3,4,5,6,7,8,9;13","18"
"494","1,2,3;100","0"
"494","1,2,9,8,7;6","0"
"494","2;2;1,1,2,1,1,2,2,2","1"
"494","2;2;1,1,1,2,2,1,2,2","1"
"494","3;3;1,2,2,1,3,3,2,2,1,1,1,3,2,3,3,2,3,1","1"
"494","5,4,9;2","0"
"494","4,3,6,7;3","0"
"494","10,20;0","0"
"494","10,20,30;1","0"
"494","10,20,15,30,20;2","0"
"494","1,3,5,10;2","0"
"494","3,6,8,10;3","0"
"494","3,4,6,7;2","1"
"494","1;1","1"
"494","1;2","0"
"494","5;5","1"
"494","1,4,2,3,4,6;1","0"
"494","3,10,1,5,2,6;0","0"
"494","40,10,30,20;1","0"
"494","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16;2","1313"
"494","11;2;4","0"
"494","5;1;5","0"
"494","1,3,2;4;2","1"
"494","7,3,5,5;2;10","0"
"494","7,3,5,5;1;10","0"
"494","99;9","0"
"494","-13;2","0"
"494","5,1,5;22","0"
"494","3,4,1,2;25","0"
"494","1,2,3,4,5,6;2;5","0"
"494","1,10,10,20;21;21","2"
"494","011010;2;3","0"
"494","01101110;2;3","0"
"494","1,3,2;6","1"
"494","3;2","0"
"494","5;5","1"
"494","20;11","0"
"494","11112;4","0"
"494","00123;1","0"
"494","1,2,3,4,5;5;3","3"
"494","1;1;0","1"
"494","1,1,1,1,1,1,1,1,1,1;1;0","0"
"494","2;2","1"
"494","8;11","0"
"494","1,2,4;5","1"
"494","1,4,8,13;5","0"
"494","3,9,6;2","0"
"494","34;6","0"
"494","10;10","1"
"494","12;4","0"
"494","1,3,2,4,1;7","2"
"494","10,6,8,7,7,8;5","0"
"494","1,6,3,1,2,5;20","0"
"494","5;2","0"
"494","6;5","0"
"494","0,5,1,2,0,2,0,5,1,3;5","72"
"494","1,1,2,2,2,3;4","0"
"494","0,1,1,3;2","0"
"494","2,3,4,7;3","0"
"494","0,1,2,2,5,7;3","6"
"494","4;2;6","0"
"494","6;1;10","0"
"494","1,4,3,7,4,5;3","0"
"494","5,5,4,5,4,1,1,1;0","6"
"494","1,2,3,5,2,2;2","0"
"494","2,4,3,9,4,5,2,10;4","0"
"494","1,2,0,3,0;1","0"
"494","3,4,5,2,1,7,3,4,7;3","0"
"494","1,2,4,1,2,5,1,2,6;3","0"
"494","1,-1,1;3;-4","1"
"494","1,-10,9,1;100;0","0"
"494","1,4,2,7;2;6","1"
"494","9,8,4,2,1;5;14","0"
"494","1,1,1,1,1,1,1;6","0"
"494","6,6;1","0"
"494","3;4;1,2,3,1,2,4,2,3,4,4","0"
"494","3;4;3,4","0"
"494","3;4;2,3","0"
"494","9;2","0"
"494","2,4,8,2;4","2"
"494","5,-7,3,5;6","1"
"494","7,-9,15,-2;-5","0"
"494","1,2,3;-7","0"
"494","2;4;6","0"
"494","4;4;6","1"
"494","1;8;8","0"
"494","5,2,1,6;1","0"
"494","5,2,1,6;2","2"
"494","5,2,1,6;3","0"
"494","1,2,4,3,4,3,2,3,1;2","0"
"494","1,2,4,3,4,3,2,3,10;2","25"
"494","1,1,1,2,2,2,3,3,3,4,4,4;3","0"
"494","1;10","0"
"494","5;15","0"
"494","19;28","0"
"494","1,2,3;1","0"
"494","6,2,7,3;4","1"
"494","1,3,2,2,3,1;4","7"
"494","5,10,2,5,4,7,3,9;10","0"
"494","3,2,3;3","0"
"494","1,2,4,7,8;2","2"
"494","1,-1,-2,4,-7,3;2","5"
"494","10,-5,-2,4,0,3;3","0"
"494","1,-5,-20,4,-1,3,-6,-3;2","0"
"494","1,0,0,1,0,1;2","0"
"494","1,0,0,0,0,0,1,1;3","32"
"494","1,1,0,1;2","0"
"494","1,2,1,4;2","2"
"494","6,3,8,1,3,1,2,2;4","16"
"494","5,3,3,6,3,3;3","0"
"494","1,2,3,4;5","0"
"494","3,1,3,4,3;6","4"
"494","1,2,4,3;4","2"
"494","1,2,2,1;2","3"
"494","1,2,1,2;2","3"
"494","3,5,2,6;2","1"
"494","2,4,3,3,5,4,9,6;4","13"
"494","1,1,2,1,1,1;2;3;3","0"
"494","1,2,3,3,3,1,3,1,2,4;3;3;6","95"
"494","1,4,1,2,2,1,2,1,3,2,3,4;3;6;7","0"
"494","3;27","0"
"494","5;73","0"
"494","2;3;1;2","0"
"494","3;1;2;1","0"
"494","2;2;4;0","1"
"494","1,1,4,2,3;5","3"
"494","5,6,7,8,9;4","0"
"494","3,2,20,1,1,3;10","1"
"494","2,5;4","0"
"494","3,5;6","0"
"494","0,1,2,3,4,5;3;4;1000000,1000001,1000002","6"
"494","0,1,2,3,4,5,6;2;5;1000000,1000001,1000002,1000003,1000004","0"
"494","4,2,7,6,9,14,12;5;1","0"
"494","4,12,2,7,3,18,20,3,19;10;2","10"
"494","14,3,19,3;17;0","0"
"494","1,2,3,4;2","2"
"494","1,2,3,3;2","0"
"494","14,4,18,1,15;3;15;9","0"
"494","8,3,16,6,12,20;15;13;11","1"
"494","1,6,2,14,5,17,4;16;9;7","0"
"494","5,7,1,4;3","1"
"494","1,2,3,4;0","2"
"494","2,4,9,3;-2","0"
"494","5525;9;2","0"
"494","74;5;1","0"
"494","0011;4;2","0"
"494","2,1,2,2,3,3;90;1,1","0"
"494","2,1,2,2,3,4,1,1;90;1,1","0"
"494","1,0,2,1;13;1,1","0"
"494","1,2,5,2,1,7,3,1,9;2","0"
"494","23,11,21;9","1"
"494","1,2,13,2,1,7,0,1,9;2","20"
"494","4;2","0"
"494","3;1","0"
"494","30;7","0"
"494","8,3;5;6","1"
"494","10,9,6;6;4","0"
"494","3,4,0,5,1;1;92","2"
"494","84532;34852","0"
"494","34521;23415","0"
"494","12345;12435","0"
"494","4;1;0, 1, 2, 3","0"
"494","2;1;1, 0","0"
"494","4;1;1, 3, 0, 2","0"
"494","3,1,4,2;6","1"
"494","6,3,5,2;9","0"
"494","1,2,3;3","0"
"494","1,2,4,4,4,4;1;3","6"
"494","1,2,1,2,1,1,1,3;2;2","38"
"494","1,2,1,2,1,3;2;3","10"
"494","3,5,1,2,4;1","3"
"494","3,1,5,4,2;2","0"
"494","2,3,6,8,4;1;3;5","2"
"494","4,3,1;1;0;6","0"
"494","5,2,1;0;2;3","0"
"494","1,2,3,4,7;3","3"
"494","5,4,3,2,1,1000000000;2","0"
"494","3;1","0"
"494","4;11","0"
"494","2,1,3,5,4,6,7;2","8"
"494","3,2,1;10","0"
"494","3,0,1,1,9,7;7;2;3","2"
"494","1,1,2,2,3;0;0;1","0"
"494","1,2,3,4,5,6,7;3","0"
"494","1,1,1,1,1;2","0"
"494","-1,3,5,1,4,2,-9;6","0"
"494","2,3,4,7,11;5","2"
"494","1,2,3,4;2","2"
"494","9,12,3,7,15;5","0"
"494","1000000,1000000,1000000;1","0"
"494","1,2,4,8,16;0","0"
"494","9;3","0"
"494","15;4","0"
"494","3;7","0"
"494","8;10","0"
"494","4321;4","0"
"494","100;1","0"
"494","36789;1000","0"
"494","1,3,2,0,5,10,6,-10;1","12"
"494","0,0,3,0,9,2;3","0"
"494","3,5,6,7;9","1"
"494","3,3,6,8;10","0"
"494","2,3,3,4,6,7;12","0"
"494","1,2,3,4,5,10,6,7,8,9;5","39"
"494","1,2,3,4,5,6;7","4"
"494","1,2,3,4,5,6;10","0"
"494","1,2,3,4;4;1;5","2"
"494","1,2,3,4;4;3;4","2"
"494","1,2,3,4;4;1;10","2"
"494","5;0","0"
"494","4;3","0"
"494","1,10,3,10,2;3;1","0"
"494","1,10,3,10,2;3;2","0"
"494","7,7,7,7,12,7,7;2;3","15"
"494","5,5,4;1","0"
"494","4,3,1,1,3,3,2;3","14"
"494","12;3","0"
"494","7;2","0"
"494","4;4","1"
"494","1,2,3,4,5;2","0"
"494","1,1,3,5,5;2","0"
"494","6,7,11,7,6,8;5","3"
"494","2,5,1,3,4,7;3","0"
"494","1,2,3,4,4,3,2,1;4","22"
"494","1,1,2,2;2","3"
"494","5;4;1,2,4;1,3","0"
"494","5;4;3,1;1","0"
"494","5;4;3;3","0"
"494","3,2,2,4,3;3","0"
"494","7,3,4,7;7","3"
"494","4,3,2,6,2,3,4;6","10"
"494","1,4,8,10,20;3","1"
"494","2,3,5,12,18;2","1"
"494","-2,0,2,0,0,2,0,-2;2","0"
"494","-3,0,3,0,2,6,5,4,0,9,7,8;5","176"
"494","4;4;4","1"
"494","00110110;2","0"
"494","0110;1","0"
"494","0110;2","0"
"494","7;7","1"
"494","1,3;3","0"
"494","1,2,3;3","0"
"494","1,2;4","0"
"494","1,3,11,2,4,6;5","3"
"494","1,3,11,2,4,6;9","3"
"494","1,10,10,1,4,5,2,3,6;7","0"
"494","8,2,4,7;4","0"
"494","10,1,2,4,7,2;5","0"
"494","4,2,2,2,4,4,2,2;0","0"
"494","1,0,0,0,1,0,0,1;2","0"
"494","1,0,0,1,0,1;2","0"
"494","4,3,2,5,6,7,2,5,5;9","21"
"494","7,6,5,5,5,6,8,7,8;12","0"
"494","2,4,6,2,4,6,4,4,4;5","0"
"494","1,2,3,4,5,6,1;3","0"
"494","2,2,2;2","3"
"494","9,7,7,9,7,7,9;7","0"
"494","2;3;1","0"
"494","5;2;3","0"
"494","9;1;1","0"
"494","2,3,5,1,3;3","0"
"494","4,2,1,1,2;1","0"
"494","12,1,12;10","0"
"494","3,1,2,1;5","2"
"494","4,1,2,2;4","0"
"494","7,5,5,8,3;8","2"
"494","1000;10000","0"
"494","1000;10","0"
"494","1317;2000","0"
"494","1;3","0"
"494","1;4","0"
"494","3;9","0"
"494","1;0","0"
"494","1;0;0;1;-1;3;1","0"
"494","1;1;1;1;-3;2;-1","1"
"494","1;0;0;-1;0;0;1","0"
"494","7; 7","1"
"494","1;0;-1;0","0"
"494","6;2;2,2,-1,2,2,2;0,0,1,0,0,0","0"
"494","12;15;2","0"
"494","7;11;4","0"
"494","6,4,14,6,8,13,9,7,10,6,12;2","0"
"494","3,3,3,3,3;3","10"
"494","7,6,5,4,3,2,1;1","0"
"494","6,5,4,3,2,1;2","0"
"494","9,9,9;4","0"
"494","1,1,1;3","1"
"494","1,4,1,40,10,2,8,0,50,5,3,8,1,30,4,4,10,0,10,3,5,1,1,15,1;1;50;10","302184"
"494","1,4,1,40,10,2,8,0,50,5,3,8,1,30,4,4,10,0,10,3,5,1,1,15,1;0;50;10","0"
"494","1,4,1,40,10,2,8,0,50,5,3,8,1,30,4,4,10,0,10,3,5,1,1,15,1;0;30;3","0"
"494","1,3,3,3,2;3","0"
"494","12;30","0"
"494","3;30","0"
"494","3;15","0"
"494","2,2,2,2,5,5,5,8;3;4","22"
"494","11,13,17,23,29,31,7,5,2,3;3;5","15"
"494","2;6;5","0"
"494","4;2;7","0"
"494","1;2;3","0"
"494","240;2","0"
"494","430043;2","0"
"494","4,2,3,0,3,1,2;5","12"
"494","4,2,3,0,3,1,2;0","0"
"494","3,0,2,1,2;2","6"
"494","1,2,3,3,4,4,5,6;4","17"
"494","3,2,1,2,3,4,3,4,5,9,10,11;3","152"
"494","1,2,3,4;3","0"
"494","8,15,10,20,8;2","0"
"494","6,1,3,2,2,4,1,2;3","21"
"494","0,0,0,1,1,0,0,0,0,0,1,1,0,0,0;1","0"
"494","0,1,1,1,1,1,1,0,0;1","0"
"494","1,1,3,2,4,3,2,1,1,3,2,4,3,2,1,1,3,2,4,3,2;4","134988"
"494","2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2;1","0"
"494","1,2,5,9;6","0"
"494","44,22,33,11,1;5","0"
"494","16;7","0"
"494","17;4","0"
"494","4;17","0"
"494","3;2","0"
"494","2;4","0"
"494","4;2","0"
"494","1,100,3,7,8,9;2","0"
"494","100,100,100,100,100,100,1,1,1,1,1,1,700;7","0"
"494","1,2,3,4,5,6,7,8,9;1","23"
"494","3,8,1,9,19,7,2,5,4,6,11,10,12,0,21,13;4","0"
"494","1,2,3,4,5,6,7,8,9;9","21"
"494","3,50,7,10,12,25;10","0"
"494","1,0,4,25,5,50;2","0"
"494","2,50;0","0"
"494","2;1;1,1,1","0"
"494","2;3;2,2,1,1","0"
"494","5;5;2,1,2,0,1,0,1,2,0,1","1"
"494","2;3;0,1,1,1","0"
"494","2;2;1,1,0,0","1"
"494","3;5;1,4,2,2,2,7,2,1,3","0"
"494","4;6;3,2,10,1,4,2,4,1,3","0"
"494","1,2,3,4,5,90;3","0"
"494","2,4,6;4","1"
"494","1,1,2,1,1;3","0"
"494","2,4,6;1","0"
"494","2,2,2,1,2,2,1,2,2,2;2","126"
"494","2;3","0"
"494","5;8","0"
"494","11;13","0"
"494","2;3","0"
"494","3;2","0"
"494","1;5","0"
"494","2;5","0"
"494","5,2,2,4,0,6;4","0"
"494","2;1","0"
"494","5,8,6;3","1"
"494","2,5;11","0"
"494","58;9","0"
"494","37;2","0"
"494","0;7","0"
"494","1,2,3,4;1","0"
"494","1,3,5,7;1","0"
"494","1,5,7,8,5,3,4,2,1;-2","27"
"494","2,2,3,3;5","0"
"494","1,1,1,4,2,3;4","7"
"494","7,7,7,7,7,7,7;8","0"
"494","8;2;-1,-1,1,0,0,1,0,-1;,6,5,6,3,6,,,","0"
"494","8;2;-1,-1,1,0,0,1,0,-1;,6,5,6,3,,4,","0"
"494","3;2;3;5","0"
"494","4;2;3;4","0"
"494","5;2;11;13","0"
"494","1;1;7","1"
"494","7;1;0","0"
"494","5;0","0"
"494","19;2","0"
"494","10;4","0"
"494","1,2;3","1"
"494","1,-2,1;5","0"
"494","-1,-2;7","0"
"494","31;8;2019","0"
"494","18;7;1999","0"
"494","15;8;1993","0"
"494","1,2,3,4;0;1","2"
"494","1,2,3,4;0;2","2"
"494","1,2,3,4;0;3","2"
"494","10,2,-10,5,20;2","0"
"494","-1,-2,-3;1","0"
"494","10,-2,-10,-5,20;2","0"
"494","1;6;3","0"
"494","2;6;7","0"
"494","30;30;500","1"
"494","1,2,3,4,5,6,7,8,9,10,11;11;3","0"
"494","1,2,3;3;1","0"
"494","1,2,3,4,5,6,7,8,9;1","23"
"494","1,2,3,4,5,6,7,8,9;2","0"
"494","4,9,3;10","1"
"494","2,3,5;10","1"
"494","60864,25176,27249,21296,20204;56803","0"
"494","6;2;1,4,2,5,3,6","0"
"494","6;0;4,5,3,4,3,2,2,6,1,3","0"
"494","5;1;4,5,4,5,3,2,2,3,3,4","0"
"494","100;300","0"
"494","1000;13000","0"
"494","1,2,10,2,3,20,2,5,25;5","0"
"494","1,2,10,2,2,15;2","4"
"494","1,1,2,3,2,3,1,1,1,1,1,1,1,2;4","0"
"494","1,3,2,4,3,2;6","0"
"494","7;4","0"
"494","10;3","0"
"494","1,2,3,4,5,3,1;3","11"
"494","0,1,2,4,2,1;3","0"
"494","2,1,5,3,3,7;4","0"
"494","2,1,5,3,3,7;5","5"
"494","1,2,3,4,-99,-99,7,8,9,-99,-99,12,13,-99,14;1","0"
"494","0;0","2"
"494","0;1","0"
"494","0,1,0,1,1,1,0,1,0;0","0"
"494","1,-1,-1,1;0","6"
"494","904;0","0"
"494","1;0;1","0"
"494","1,15,7,9,2,5,10;3","4"
"494","1,4,1,5,7,3,6,1,9,9,3;4","0"
"494","1;1","1"
"494","1,1,1,2;0;0;3","0"
"494","1,2,2,2,3,2;0;1;3","8"
"494","1,1,1,1,1,1,1,1,1;1;1;2","126"
"494","1;2;5","0"
"494","4;3;2","0"
"494","3;5;1","0"
"494","0,6,5,2,2,5,1,9,4;1;2","0"
"494","3,8,1,3,2,1,8,9,0;3;2","18"
"494","2,1,5,6,0,9,5,0,3,8;4;3","0"
"494","1;2;0;0","0"
"494","2;2;0;1","1"
"494","2;3;1;2","0"
"494","0,2,4,6,8,10,1,9,1,5,5,9;10","144"
"494","0,1,1,2;5","0"
"494","0,1,6,8,0,2,5,6,0,4,0,3,6,7,1,3,4,7,1,4,2,5,2,6,3,4,4,5,5,7,6,9;9","0"
"494","0110;3","0"
"494","0110;4","0"
"494","1,2,3,4,5,6,7,8,9,10;5","39"
"494","3,2,2,4,1,4;3","0"
"494","1,2,3,1,1;4","4"
"494","4,2,3;1","1"
"494","3,-1,0,2;3","0"
"494","2,-3,-1,5,-4;2","0"
"494","1,1,1,0,0,0,1,1,1,1,0;2","0"
"494","0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1;3","84480"
"494","3,2,4,1;2","2"
"494","3,2,4,1;3","0"
"494","3,5,1,2,6;3","2"
"494","0,1,0;1","4"
"494","1,1,0;2","2"
"494","0,0,0,1,0,1,1,0;3","32"
"494","1,2,3,4;4;3","2"
"494","1,2,1,2,3;2","0"
"494","1,2,1,3,4;3","4"
"494","2;3","0"
"494","5;8","0"
"494","3;10","0"
"494","1,2,0,0;34","0"
"494","2,7,4;181","0"
"494","2,1,5;806","0"
"494","1;2","0"
"494","4;1","0"
"494","4,5,0,-2,-3,1;5","6"
"494","5;9","0"
"494","1,3,-2,2;1","0"
"494","3,3,5,-1,-2,4;2","6"
"494","2;3;10","0"
"494","3;5;15","0"
"494","3;7","0"
"494","2;1","0"
"494","3;19","0"
"494","5;501","0"
"494","100;100000000","0"
"494","0,1,0,1,1,0,0,1;7","0"
"494","1,0,0,1,0,0,1,0;1000000000","0"
"494","100;50","0"
"494","100,200;150","0"
"494","100,200,300,400;200","2"
"494","1,0,1,0,1;2","0"
"494","0,0,0,0,0;0","32"
"494","1,1,2,2,3,3,4,4,5,5;8","58"
"494","1,1,2,2,2,2;5","0"
"494","2,1,3;6","1"
"494","3;3;1","1"
"494","2;3;0","0"
"494","2;3;1","0"
"494","1;0","0"
"494","0,10;2","0"
"494","1,3,6;3","0"
"494","1;0","0"
"494","0,10;2","0"
"494","1,3,6;3","0"
"494","4;1000","0"
"494","1;2","0"
"494","1,3,5,7;100","0"
"494","1,4,9;1000000000","0"
"494","7;8","0"
"494","1;1","1"
"494","1;2","0"
"494","2;6","0"
"494","3;14","0"
"494","1;4;0;0","0"
"494","5;6;1;4","0"
"494","0,1,10,0,2,1,1,2,2;6;3","0"
"494","0,1,4,1,2,6,0,2,8,1,3,1;10;4","0"
"494","1,2,4,1,4,5,1,3,1,2,3,4,3,4,5;17;5","859"
"494","1,2;3","1"
"494","3,2,2,1;3","0"
"494","3,5,3,4;5","1"
"494","5;3;2,2;2,3","0"
"494","10;5;2,3,5;6,7,8","0"
"494","1;2;3","0"
"494","4;2;3","0"
"494","3,6,7,11;8","0"
"494","30,11,23,4,20;5","0"
"494","30,11,23,4,20;6","1"
"494","1;1;","1"
"494","100;1;10,100","0"
